"효능군","그룹구분","일반명코드","성분코드","성분명","제품코드","제품명","업체명","급여구분","공고번호","공고일자"
"당뇨병용제","Group 6","396F0008","teneligliptin","6953 1ATB","650205850","에이테넬정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)","안국약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","6953 1ATB","650304290","테네그린정(테네리글립틴염산염수화물)_(26mg/1정)","진양제약(주)","급여","20200423","2020-09-24"
"소화성궤양용제","Group 2","232B0008","rabeprazole","704600ATB","657203880","라베모어정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)","환인제약(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","7047 1ATB","075800 10","벨록스캡정40밀리그램(펙수프라잔염산염)_(40mg/1정)","주식회사아이엔테라퓨틱스","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","7047 1ATB","641607630","펙수클루정40밀리그램(펙수프라잔염산염)_(40mg/1정)","(주)대웅제약","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","7047 1ATB","655605400","앱시토정40밀리그램(펙수프라잔염산염)_(40mg/1정)","한올바이오파마(주)","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","7047 1ATB","694003750","위캡정40밀리그램(펙수프라잔염산염)_(40mg/1정)","대웅바이오(주)","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","704702ATB","075800020","벨록스캡정10밀리그램(펙수프라잔염산염)_(10mg/1정)","주식회사아이엔테라퓨틱스","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","704702ATB","641607740","펙수클루정10밀리그램(펙수프라잔염산염)_(10mg/1정)","(주)대웅제약","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","704702ATB","655605510","앱시토정10밀리그램(펙수프라잔염산염)_(10mg/1정)","한올바이오파마(주)","급여","20230269","2023-05-31"
"소화성궤양용제","Group 3","232C0004","Fexuprazan","704702ATB","694003860","위캡정10밀리그램(펙수프라잔염산염)_(10mg/1정)","대웅바이오(주)","급여","20230269","2023-05-31"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","0590 1200","다누메트정50/1000밀리그램_(1정)","주식회사케이에스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","0590 1200","다누메트정50/1000밀리그램_(1정)","주식회사케이에스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","622804990","시타폴엠정50/1000밀리그램_(1정)","(주)마더스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","622804990","시타폴엠정50/1000밀리그램_(1정)","(주)마더스제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","628902080","시글립듀오정50/1000밀리그램_(1정)","(주)이든파마","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","628902080","시글립듀오정50/1000밀리그램_(1정)","(주)이든파마","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","640904560","시타글루틴엠정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)","(주)일화","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","640904560","시타글루틴엠정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)","(주)일화","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","641502990","글리메자큐정50/1000밀리그램(시타글립틴,메트포르민)_(1정)","맥널티제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","641502990","글리메자큐정50/1000밀리그램(시타글립틴,메트포르민)_(1정)","맥널티제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","641706200","자누아린듀오정50/1000밀리그램_(1정)","일양약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","641706200","자누아린듀오정50/1000밀리그램_(1정)","일양약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","641908200","트루시타엠정50/1000밀리그램(시타글립틴, 메트포르민)_(1정)","(주)보령","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","641908200","트루시타엠정50/1000밀리그램(시타글립틴, 메트포르민)_(1정)","(주)보령","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","642005040","시타듀얼정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)","현대약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","642005040","시타듀얼정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)","현대약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705100ATB","642308620","삼시타플러스정50/1000밀리그램_(1정)","삼성제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","642308620","삼시타플러스정50/1000밀리그램_(1정)","삼성제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705100ATB","642707440","시트디엠메트정50/1000밀리그램_(1정)","동화약품(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708200ATR","646005490","테넬엠서방정20/1000밀리그램_(1정)","(주)메디카코리아","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin hydrochloride","708200ATR","647304280","테네립틴엠서방정20/1000밀리그램_(1정)","에이치엘비제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0008","teneligliptin","708200ATR","647304280","테네립틴엠서방정20/1000밀리그램_(1정)","에이치엘비제약(주)","급여","20200423","2020-09-24"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","0543 1120","텔미칸에이정80/5밀리그램_(1정)","제일헬스사이언스(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","0543 1120","텔미칸에이정80/5밀리그램_(1정)","제일헬스사이언스(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","054800910","텔미실산정80/5밀리그램_(1정)","엔비케이제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","054800910","텔미실산정80/5밀리그램_(1정)","엔비케이제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","05510 140","투투스타정80/5밀리그램_(1정)","코스맥스파마(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","05510 140","투투스타정80/5밀리그램_(1정)","코스맥스파마(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","057600440","텔미암핀정80/5밀리그램_(1정)","대원바이오텍주식회사","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","057600440","텔미암핀정80/5밀리그램_(1정)","대원바이오텍주식회사","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","057700330","텔미콤정80/5밀리그램_(1정)","독립바이오제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","057700330","텔미콤정80/5밀리그램_(1정)","독립바이오제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","059000340","텔미스크정80/5mg_(1정)","주식회사케이에스제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","059000340","텔미스크정80/5mg_(1정)","주식회사케이에스제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","060500250","메가텔디핀정80/5밀리그램_(1정)","(주)엘앤씨바이오","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","060500250","메가텔디핀정80/5밀리그램_(1정)","(주)엘앤씨바이오","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","622803340","트윈다운정80/5밀리그램_(1정)","(주)마더스제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","622803340","트윈다운정80/5밀리그램_(1정)","(주)마더스제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","6252 1800","텔민스타정80/5밀리그램_(1정)","(주)화이트생명과학","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","6252 1800","텔민스타정80/5밀리그램_(1정)","(주)화이트생명과학","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","628800990","텔사로핀정80/5밀리그램_(1정)","(주)휴비스트제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","628800990","텔사로핀정80/5밀리그램_(1정)","(주)휴비스트제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","628900790","디핀스정80/5mg_(1정)","(주)이든파마","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","628900790","디핀스정80/5mg_(1정)","(주)이든파마","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","6297 1240","텔로스탄정80/5mg_(1정)","(주)오스코리아제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","6297 1240","텔로스탄정80/5mg_(1정)","(주)오스코리아제약","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","640903320","텔로디탄정80/5mg_(1정)","(주)일화","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","640903320","텔로디탄정80/5mg_(1정)","(주)일화","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","641502810","듀오엠정80/5밀리그램_(1정)","맥널티제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","641502810","듀오엠정80/5밀리그램_(1정)","맥널티제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","641705230","더블로우정80/5밀리그램_(1정)","일양약품(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","641705230","더블로우정80/5밀리그램_(1정)","일양약품(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 7","214G00 1","amlodipine","511500ATB","642003990","텔핀스타정80/5밀리그램_(1정)","현대약품(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","642003990","텔핀스타정80/5밀리그램_(1정)","현대약품(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0023","telmisartan","511500ATB","642204200","텔미스탄정80/5밀리그램_(1정)","부광약품(주)","급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0043","talniflumate","2344 1ATB","625800290","플루메정(탈니플루메이트)_(0.37g/1정)","메딕스제약(주)","급여","20170079","2017-02-16"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","648508200","시타루틴듀오정50/850밀리그램_(1정)","신풍제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","648508200","시타루틴듀오정50/850밀리그램_(1정)","신풍제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","648604540","시타플러스정50/850밀리그램(시타글립틴,메트포르민)_(1정)","(주)씨엠지제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","648604540","시타플러스정50/850밀리그램(시타글립틴,메트포르민)_(1정)","(주)씨엠지제약","급여","20200423","2020-09-24"
"당뇨병용제","Group 6","396F0007","sitagliptin","705300ATB","649105700","나누메트정50/850밀리그램_(1정)","한국휴텍스제약(주)","급여","20200423","2020-09-24"
"당뇨병용제","Group 1","396A00 1","metformin","705300ATB","649105700","나누메트정50/850밀리그램_(1정)","한국휴텍스제약(주)","급여","20200423","2020-09-24"
