product_code,product_name,comp,cancel,appr_date,std_code,atc,ing_en,e_code,raw_material,appr_type,atc_1,atc_2,atc_3,atc_4
201501497,아웃가드겔,(주)종근당,정상,2015-03-23,"8806433069209,8806433069216",D04A,Diphenhydramine/Dibucaine Hydrochloride/Crotamiton/L-Menthol/DL-Camphor/Enoxolone,201501497.0,완제의약품,신고,D,D04,D04A,D04A
201104314,아웃콜목골드캡슐,정우신약(주),정상,2011-07-11,"8806942031605,8806942031612,8806942031636,8806942031629",R05X,Dextromethorphan Hydrobromide Hydrate/Coptis Rhizome Extract Powder/Platycodon Root Extract Powder/Acetaminophen/Ethenzamide/Chlorpheniramine Maleate,201104314.0,완제의약품,신고,R,R05,R05X,R05X
200000744,아웃콜에프캡슐,정우신약(주),정상,2000-12-19,"8806510002600,8806942000205,8806510002617,8806942000212,8806942000229,8806942000236,8806942000243,8806942000250,8806942000267,8806942000274",R05X,Socheongryongtang Dried Extract/Acetaminophen/Tipepidine Hibenzate/Chlorpheniramine Maleate/Anhydrous Caffeine,200000744.0,완제의약품,신고,R,R05,R05X,R05X
201104019,아웃콜코정,정우신약(주),정상,2011-06-29,"8806942031506,8806942031513",R05X,Acetaminophen/Chlorpheniramine Maleate/Anhydrous Caffeine/Pseudoephedrine Hydrochloride/Socheongryongtang Dried Extract,201104019.0,완제의약품,신고,R,R05,R05X,R05X
202400727,아이간유연질캡슐,(주)알피바이오,정상,2024-04-01,"8806616057801,8806616057818",A11JC,Riboflavin/Thiamine Nitrate/Sodium Chondroitin Sulfate/Cod Liver Oil,,완제의약품,신고,A,A11,A11J,A11JC
201604678,아이골드정,안국뉴팜(주),정상,2016-07-29,"8806502046704,8806502046711,8806502046728,8806502046735",A11JC,Benfotiamine/Riboflavin Butyrate/Nicotinamide/Calcium Pantothenate/Pyridoxine Hydrochloride/Biotin/Folic Acid/Cyanocobalamin Powder 0.1%/Retinol Acetate/Ascorbic Acid Granules 97%/Tocopherol Acetate Powder 50%/Selenium In Dried Yeast/Zinc Oxide/Magnesium Oxide,201604678.0,완제의약품,신고,A,A11,A11J,A11JC
201101837,아이뉴점안액,명문제약(주),정상,2011-03-31,"8806498052901,8806498052918,8806498052925",S01GX,Soluble Azulene/Dipotassium Glycyrrhizinate/Chlorpheniramine Maleate,201101837.0,완제의약품,신고,S,S01,S01G,S01GX
200705724,아이덴캡슐(수출용),(주)넥스팜코리아,정상,2007-05-17,"8806625013102,8806625013119,8806625013140",A01AD,Ascorbic Acid/Tocopherol Calcium Succinate/Lysozyme Chloride/Carbazochrome,,완제의약품,신고,A,A01,A01A,A01AD
201003135,아이돈점안액(포비돈)(수출용)(수출명: ① Eyedone ② Pure eye drop ③ H2O eye drop ④ Povieye),한국코러스(주),정상,2010-04-29,8806472031106,S01XA20,Povidone,,완제의약품,신고,S,S01,S01X,S01XA
201602870,아이란정75밀리그램(라니티딘염산염),(주)아이월드제약,정상,2016-05-23,"8806696045507,8806696045514,8806696045521,8806696045538",A02BA02,Ranitidine Hydrochloride,201602870.0,완제의약품,신고,A,A02,A02B,A02BA
202400209,아이레쉬점안액(트레할로스수화물)(1회용),(주)종근당,정상,2024-01-29,"8806433094607,8806433094621,8806433094614",S01XA20,Trehalose Hydrate,,완제의약품,신고,S,S01,S01X,S01XA
202302183,아이렌정,영일제약(주),정상,2023-07-18,"8806494057009,8806494057016,8806494057023",R05X,Acetaminophen/Anhydrous Caffeine/Ephedrine Hydrochloride,202302183.0,완제의약품,신고,R,R05,R05X,R05X
199803691,"아이루비로즈점안액(수출명:로지점안액,아이쿨점안액)",유니메드제약(주),정상,1998-01-10,"8806495013301,8806495013318,8806495013325",S01GA51,Cyanocobalamin/Chlorpheniramine Maleate/Naphazoline Hydrochloride,199803691.0,완제의약품,신고,S,S01,S01G,S01GA
199600905,"아이리스점안액(수출명 : 블루아이점안액)(1회용), 아이리스점안액(수출명 : 블루아이점안액)",삼천당제약(주),정상,1996-09-02,"8806512012409,8806512012416,8806512043113,8806512043106",S01XA20,Hypromellose 2910/Dextran 70,199600905.0,완제의약품,신고,S,S01,S01X,S01XA
202005205,아이리스케어점안액(폴리데옥시리보뉴클레오티드나트륨)(1회용),삼천당제약(주),정상,2020-07-21,"8806512056809,8806512056816,8806512056823,8806512056830",S01XA,Polydeoxyribonucleotide Sodium,202005205.0,완제의약품,신고,S,S01,S01X,S01XA
200806461,"아이리스플러스점안액(1회용), 아이리스플러스점안액",삼천당제약(주),정상,2008-06-12,"8806512025607,8806512025614,8806512037013,8806512037020,8806512037037,8806512037006,8806512037044,8806512052511,8806512052528,8806512052504,8806512025621",S01XA20,Sodium Chondroitin Sulfate/Hypromellose/Sodium Chloride/Potassium Chloride,200806461.0,완제의약품,신고,S,S01,S01X,S01XA
201209546,아이마린점안액(1회용),(주)옵투스제약,정상,2012-12-10,"8806741007108,8806741007115,8806741007412,8806741007429,8806741007405,8806741007436",S01CC,Sodium Sulfamethoxazole/Dipotassium Glycyrrhizinate/Aminocaproic Acid/Taurine,201209546.0,완제의약품,신고,S,S01,S01C,S01CC
201209481,아이미루40이엑스골드점안액,라이온코리아주식회사,정상,2012-12-07,"8800520000403,8806400064701,8800520000410,8806400064718",S01XA20,Tetrahydrozoline Hydrochloride/Neostigmine Methylsulfate/Chlorpheniramine Maleate/Retinol Palmitate/Pyridoxine Hydrochloride/D-Alpha-Tocopherol Acetate/Potassium L-Aspartate/Taurine,201209481.0,완제의약품,허가,S,S01,S01X,S01XA
202301469,아이미루40이엑스골드콘택트점안액,라이온코리아주식회사,정상,2023-05-08,"8800520000601,8800520000618",S01XA20,Retinol Palmitate/Pyridoxine Hydrochloride/D-Alpha-Tocopherol Acetate/Sodium Chondroitin Sulfate,202301469.0,완제의약품,허가,S,S01,S01X,S01XA
202100552,아이미루40이엑스마일드점안액,라이온코리아주식회사,정상,2021-01-19,"8800520000502,8800520000519",S01XA20,Tetrahydrozoline Hydrochloride/Neostigmine Methylsulfate/Chlorpheniramine Maleate/Retinol Palmitate/Pyridoxine Hydrochloride/D-Alpha-Tocopherol Acetate/Potassium L-Aspartate/Aminocaproic Acid,202100552.0,완제의약품,허가,S,S01,S01X,S01XA
200711294,아이미루40이엑스점안액,라이온코리아주식회사,정상,2007-10-12,"8800520000212,8806400028109,8800520000205,8806400028116,8800520000229",S01XA20,Retinol Palmitate/Pyridoxine Hydrochloride/Chlorpheniramine Maleate/Neostigmine Methylsulfate/Tetrahydrozoline Hydrochloride/D-Alpha-Tocopherol Acetate/Potassium L-Aspartate,200711294.0,완제의약품,신고,S,S01,S01X,S01XA
200711295,아이미루콘택트퓨어점안액,라이온코리아주식회사,정상,2007-10-12,"8800520000311,8806400028208,8800520000304,8806400028215,8800520000328",S01XA20,Potassium L-Aspartate/Taurine/Sodium Chondroitin Sulfate/Sodium Chloride,200711295.0,완제의약품,신고,S,S01,S01X,S01XA
201507770,아이봉더블유세안액,동아제약(주),정상,2015-11-19,"8806265008605,8806265008612,8806265008629,8806265008636",S01XA,Dipotassium Glycyrrhizinate/Chlorpheniramine Maleate/Cyanocobalamin/Pyridoxine Hydrochloride/Taurine/Sodium Chondroitin Sulfate,201507770.0,완제의약품,허가,S,S01,S01X,S01XA
201903764,아이봉마일드세안액,동아제약(주),정상,2019-06-05,"8806265013500,8806265013517",S01XA,Aminocaproic Acid/Chlorpheniramine Maleate/Pyridoxine Hydrochloride/Sodium Chondroitin Sulfate,,완제의약품,허가,S,S01,S01X,S01XA
201507771,아이봉씨세안액,동아제약(주),정상,2015-11-19,"8806265008506,8806265008513",S01XA,Aminocaproic Acid/Dipotassium Glycyrrhizinate/Chlorpheniramine Maleate/Sodium Chondroitin Sulfate/Pyridoxine Hydrochloride/Tocopherol Acetate,201507771.0,완제의약품,허가,S,S01,S01X,S01XA
201903763,아이봉쿨세안액,동아제약(주),정상,2019-06-05,"8806265013401,8806265013418",S01XA,Aminocaproic Acid/Dipotassium Glycyrrhizinate/Chlorpheniramine Maleate/Sodium Chondroitin Sulfate,,완제의약품,허가,S,S01,S01X,S01XA
200100913,아이비돈점안액(포비돈)(수출용)(수출명:테리돈점안액),삼천당제약(주),정상,2001-05-25,"8806512012508,8806512012515",S01XA20,Povidone,,완제의약품,신고,S,S01,S01X,S01XA
200901147,아이비에프정(이부프로펜),한솔신약(주),정상,2009-02-09,"8806458015014,8806458015007",M01AE01,Ibuprofen,200901147.0,완제의약품,신고,M,M01,M01A,M01AE
200710167,아이비즈연질캡슐,신일제약(주),정상,2007-09-06,"8806538019000,8806538019017,8806538019024,8806538019031",A11JC,Snake Oil/Retinol Palmitate Oil/Ergocalciferol Granules/Chlorophyllin Copper,200710167.0,완제의약품,신고,A,A11,A11J,A11JC
202500016,아이비즈프리미엄연질캡슐,신일제약(주),정상,2025-01-03,"8806538064512,8806538064529,8806538064505",A11JC,Cod Liver Oil/Sodium Chondroitin Sulfate/Thiamine Nitrate/Riboflavin,,완제의약품,신고,A,A11,A11J,A11JC
202500017,아이비즈헬스연질캡슐,신일제약(주),정상,2025-01-03,"8806538064413,8806538064406,8806538064420",A11JC,Cod Liver Oil/Sodium Chondroitin Sulfate/Thiamine Nitrate/Riboflavin/Tocopherol Acetate,,완제의약품,신고,A,A11,A11J,A11JC
201800862,아이소펜시럽(덱시부프로펜),한국휴텍스제약(주),정상,2018-02-19,"8806491038315,8806491038308",M01AE14,Dexibuprofen,201800862.0,완제의약품,신고,M,M01,M01A,M01AE
201606231,아이수점안액,한림제약(주),정상,2016-10-21,"8806453055411,8806453055404,8806453055428",S01CC,Sulfamethoxazole/Dipotassium Glycyrrhizinate/Chlorpheniramine Maleate/Aminocaproic Acid,201606231.0,완제의약품,신고,S,S01,S01C,S01CC
202400201,아이스콘점안액(1회용),삼진제약(주),정상,2024-01-25,"8806478057100,8806478057117,8806478057124",S01XA20,Sodium Chondroitin Sulfate/Hypromellose 2910/Sodium Chloride/Potassium Chloride,202400201.0,완제의약품,신고,S,S01,S01X,S01XA
201102150,아이스핫크림(수출용),태극제약(주),정상,2011-04-12,"8806448045403,8806448045410,8806448045427,8806448045434",M02AC,L-Menthol/Methyl Salicylate,,완제의약품,허가,M,M02,M02A,M02AC
202003708,"아이엔점안액(순), 아이엔점안액(쿨), 아이엔점안액(쿨하이), 아이엔점안액(순)(1회용), 아이엔점안액(쿨하이)(1회용)",대우제약(주),정상,2020-05-21,"8806496056901,8806496056925,8806496056918,8806496056932",S01XA20,Sodium Chloride/Potassium Chloride/Glucose,202003708.0,완제의약품,신고,S,S01,S01X,S01XA
201606696,"아이엔젤톡톡점안액(트레할로스수화물)(1회용), 아이엔젤톡톡점안액(트레할로스수화물)",유니메드제약(주),정상,2016-11-22,"8806495073008,8806495073022,8806495073015,8806495073039,8806495081812,8806495081829,8806495081805,8806495082611,8806495082710,8806495082604,8806495082703",S01XA20,Trehalose Hydrate,201606696.0,완제의약품,신고,S,S01,S01X,S01XA
202302329,아이엠씨점안액1%(카르복시메틸셀룰로오스나트륨)(1회용),신신제약(주),정상,2023-08-02,"8806438036701,8806438036718,8806438036725",S01XA20,Carboxymethylcellulose Sodium,,완제의약품,신고,S,S01,S01X,S01XA
201307714,아이오덴트오랄겔(벤조카인)(수출용)(수출명:IODENT ORAL ANALGESIC GEL),(주)퍼슨,정상,2013-06-14,"8806574008808,8806574008815,8806574008822,8806574008839",N01BA05,Ethyl Aminobenzoate,,완제의약품,신고,N,N01,N01B,N01BA
202303024,아이오쿨수점안액0.5%(카르복시메틸셀룰로오스나트륨)(1회용),동아제약(주),정상,2023-10-30,"8806265018802,8806265018819,8806265018826,8806265018833,8806265018840,8806265018918,8806265018925,8806265018932,8806265018949,8806265018901",S01XA20,Carboxymethylcellulose Sodium,,완제의약품,신고,S,S01,S01X,S01XA
202303025,아이오쿨수점안액1.0%(카르복시메틸셀룰로오스나트륨)(1회용),동아제약(주),정상,2023-10-30,"8806265019007,8806265019014,8806265019137,8806265019038,8806265019045,8806265019113,8806265019120,8806265019144,8806265019151,8806265019106",S01XA20,Carboxymethylcellulose Sodium,,완제의약품,신고,S,S01,S01X,S01XA
202400066,아이오쿨프로점안액(트레할로스수화물)(1회용),동아제약(주),정상,2024-01-09,"8806265019908,8806265019915,8806265019922,8806265019939,8806265019946,8806265019953",S01XA20,Trehalose Hydrate,,완제의약품,신고,S,S01,S01X,S01XA
201101838,아이원점안액,명문제약(주),정상,2011-03-31,"8806498052802,8806498052819,8806498052826",S01XA20,Sodium Chloride/Potassium Chloride,201101838.0,완제의약품,신고,S,S01,S01X,S01XA
200600410,아이잔연질캡슐(수출명:eyezan-light)(수출용),(주)서흥,정상,2006-04-20,8806796002202,S01XA,Bilberry Fruit Dried Extract 3.0%/Bilberry Fruit Dried Powder/Riboflavin Sodium Phosphate/Retinol Palmitate,,완제의약품,신고,S,S01,S01X,S01XA
199400871,아이지크림(수출용),명인제약(주),정상,1994-12-14,"8806519014604,8806519014611",D07CC01,Betamethasone Valerate/Gentamicin Sulfate,199400871.0,완제의약품,신고,D,D07,D07C,D07CC
200811616,아이진점안액(테트라히드로졸린염산염)(수출용),(주)바이넥스,정상,2008-12-16,"8806431025306,8806431025313",S01GA02,Tetrahydrozoline Hydrochloride,,완제의약품,신고,S,S01,S01G,S01GA
201804689,아이치온정(글루타티온(환원형)),일양약품(주),정상,2018-11-27,"8806417055105,8806417055112,8806417055129",V03AB32,Glutathione (Reduced),201804689.0,완제의약품,신고,V,V03,V03A,V03AB
200612120,아이케어점안액,(주)바이넥스,정상,2006-12-04,"8806431014003,8806431014010,8806431014027",S01CC,Sulfamethoxazole/Dipotassium Glycyrrhizinate/Chlorpheniramine Maleate/Aminocaproic Acid,200612120.0,완제의약품,신고,S,S01,S01C,S01CC
202402343,아이코드에이연질캡슐,(주)서흥,정상,2024-09-30,"8806796015509,8806796015516,8806796015523,8806796015530",A11JC,Cod Liver Oil/Sodium Chondroitin Sulfate/Thiamine Nitrate/Riboflavin/Tocopherol Acetate,,완제의약품,신고,A,A11,A11J,A11JC
202401474,아이코드연질캡슐,(주)서흥,정상,2024-06-19,"8806796015400,8806796015417",A11JC,Cod Liver Oil/Sodium Chondroitin Sulfate/Thiamine Nitrate/Riboflavin,,완제의약품,신고,A,A11,A11J,A11JC
202009173,아이코즈시럽(아이비엽30%에탄올엑스(5~7.5→1)),조아제약(주),정상,2020-12-24,"8806446042107,8806446042114",R05CA12,Ivy Leaf 30% Ethanol Extract (5~7.5→1),,완제의약품,신고,R,R05,R05C,R05CA
201403291,아이크롬점안액(크로몰린나트륨),신신제약(주),정상,2014-07-22,"8806438023305,8806438023312",S01GX01,Sodium Cromoglicate,201403291.0,완제의약품,신고,S,S01,S01G,S01GX
200901761,아이클리어점안액,화일약품(주),정상,2009-03-06,"8806845003303,8806845003310",S01GA51,Aminocaproic Acid/Neostigmine Methylsulfate/Naphazoline Hydrochloride/Chlorpheniramine Maleate,200901761.0,완제의약품,신고,S,S01,S01G,S01GA
200904427,아이톡씨엠씨점안액(카르복시메틸셀룰로오스나트륨)(1회용),광동제약(주),정상,2009-06-24,"8806418045006,8806418045013,8806418045020,8806418045037,8806418045044",S01XA20,Carboxymethylcellulose Sodium,200904427.0,완제의약품,신고,S,S01,S01X,S01XA
202302282,아이톡씨엠씨점안액1%(카르복시메틸셀룰로오스나트륨)(1회용),광동제약(주),정상,2023-07-28,"8806418073009,8806418073016,8806418073023",S01XA20,Carboxymethylcellulose Sodium,,완제의약품,신고,S,S01,S01X,S01XA
201501013,아이톡점안액(트레할로스수화물)(1회용),광동제약(주),정상,2015-02-26,"8806418058600,8806418058617,8806418058624,8806418058631,8806418062614,8806418062621,8806418062638,8806418062607,8806418062645,8806418062652",S01XA20,Trehalose Hydrate,201501013.0,완제의약품,신고,S,S01,S01X,S01XA
202301685,"아이톡쿨점안액, 아이톡쿨점안액(순), 아이톡쿨점안액(라이트)",광동제약(주),정상,2023-05-26,"8806418072804,8806418072811,8806418072828,8806418072835",S01XA20,Sodium Chloride/Potassium Chloride/Glucose/Hypromellose,202301685.0,완제의약품,신고,S,S01,S01X,S01XA
201105482,아이투오미니점안액(카르복시메틸셀룰로오스나트륨)(1회용),삼일제약(주),정상,2011-08-22,"8806439030609,8806439030616,8806439030623,8806439030630,8806439036625,8806439036618,8806439036601,8806439036632",S01XA20,Carboxymethylcellulose Sodium,201105482.0,완제의약품,신고,S,S01,S01X,S01XA
202105312,아이투오민트점안액(카르복시메틸셀룰로오스나트륨)(1회용),삼일제약(주),정상,2021-07-13,"8806439038902,8806439038926,8806439038919",S01XA20,Carboxymethylcellulose Sodium,202105312.0,완제의약품,신고,S,S01,S01X,S01XA
202006233,"아이투오블루점안액, 아이투오블루점안액(1회용)",삼일제약(주),정상,2020-09-08,"8806439038629,8806439038612,8806439038605",S01XA20,Sodium Chloride/Potassium Chloride/Glucose,202006233.0,완제의약품,신고,S,S01,S01X,S01XA
201006869,아이티어플러스점안액,신일제약(주),정상,2010-11-17,"8806538045306,8806538045313",S01XA20,Sodium Chloride/Potassium Chloride/Glucose,201006869.0,완제의약품,신고,S,S01,S01X,S01XA
201403454,아이티펜점안액(케토티펜푸마르산염),신신제약(주),정상,2014-07-29,"8806438023909,8806438023916",S01GX08,Ketotifen Fumarate,201403454.0,완제의약품,신고,S,S01,S01G,S01GX
202001662,아이파프케어팝카타플라스마(케토프로펜),아이큐어(주),정상,2020-03-11,"8806744020500,8806744020517,8806744020524,8806744020616,8806744020623,8806744020609,8806744020630",M02AA10,Ketoprofen,,완제의약품,신고,M,M02,M02A,M02AA
200710369,아이팜골드연질캡슐,(주)씨엠지제약,정상,2007-09-11,"8806486012009,8806486012016,8806486012023,8806486012030,8806486012047",A11JC,Snake Oil/Retinol Palmitate Oil/Ergocalciferol/Chlorophyllin Copper,200710369.0,완제의약품,신고,A,A11,A11J,A11JC
201707322,아이포레점안액(트레할로스수화물)(1회용),(주)녹십자,정상,2017-09-29,"8806436065901,8806980035603,8806436065925,8806980035610,8806436066021,8806980035627,8806436065918,8806980035634,8806436066014,8806980045510,8806436066007,8806980045527,8806980045503",S01XA20,Trehalose Hydrate,201707322.0,완제의약품,신고,S,S01,S01X,S01XA
